INSTRUMENTO,Data,COTA/ELEVATION(m),THERMISTOR/ELECTRICAL RESISTANCE(Ohm),MCA/WATER LEVEL(m),FREQUENCIA/FREQUENCY(Hz),KPA/PRESSURE(kPA),TEMPERATURA/TEMPERATURE(°C),COTA_LOCAL/ELEVATION(m)
BA1-PZE-01 (2),2021-02-24 13:59:59.999997,1.145025802351,2299.32,5.04602580235057,2871.463,49.4832465077566,31.1167714977385,54.945025802351
BA1-PZE-01 (2),2021-02-24 14:30:00.000003,1.143632671253,2298.96,5.04463267125317,2871.483,49.4695849348257,31.1204723398291,54.943632671253
BA1-PZE-01 (2),2021-02-24 15:00:00,1.14337059581,2299.366,5.04437059581014,2871.488,49.4670149234433,31.1162986598211,54.94337059581
BA1-PZE-01 (2),2021-02-24 15:29:59.999997,1.143730347394,2299.522,5.0447303473938,2871.483,49.4705427841778,31.1146952026032,54.943730347394
BA1-PZE-01 (2),2021-02-24 16:00:00.000003,1.14271295805,2299.41,5.04371295804962,2871.498,49.460565877661,31.1158463901362,54.94271295805
BA1-PZE-01 (2),2021-02-24 16:30:00,1.139082351998,2299.574,5.04008235199775,2871.553,49.4249627750857,31.1141607443433,54.939082351998
BA1-PZE-01 (2),2021-02-24 16:59:59.999997,1.146516257388,2298.709,5.04751625738831,2871.439,49.4978624762302,31.1230530389887,54.946516257388
BA1-PZE-01 (2),2021-02-24 17:30:00.000003,1.145043181338,2299.42,5.04604318133823,2871.463,49.4834169327135,31.1157436029435,54.945043181338
BA1-PZE-01 (2),2021-02-24 18:00:00,1.139076791239,2299.542,5.04007679123853,2871.553,49.4249082441678,31.1144896401081,54.939076791239
BA1-PZE-01 (2),2021-02-24 18:29:59.999997,1.147246888444,2299.085,5.04824688844381,2871.429,49.5050273219999,31.1191872505577,54.947246888444
BA1-PZE-01 (2),2021-02-24 19:00:00.000003,1.140609674377,2298.792,5.04160967437747,2871.528,49.4399402787237,31.1221996249334,54.940609674377
BA1-PZE-01 (2),2021-02-24 19:30:00,1.145726727281,2299.908,5.04672672728138,2871.454,49.4901200439798,31.1107282053221,54.945726727281
BA1-PZE-01 (2),2021-02-24 19:59:59.999997,1.142458510157,2299.86,5.04345851015723,2871.503,49.4580706649385,31.1112214694748,54.942458510157
BA1-PZE-01 (2),2021-02-24 20:30:00.000003,1.149342963461,2299.662,5.05034296346129,2871.399,49.5255822301304,31.1132563078168,54.949342963461
BA1-PZE-01 (2),2021-02-24 21:00:00,1.143385020102,2299.449,5.04438502010249,2871.488,49.4671563735352,31.1154455229583,54.943385020102
BA1-PZE-01 (2),2021-02-24 21:29:59.999997,1.14701748392,2299.679,5.04801748391951,2871.434,49.5027776940613,31.1130815916586,54.94701748392
BA1-PZE-01 (2),2021-02-24 22:00:00.000003,1.145331154065,2299.163,5.04633115406507,2871.458,49.4862409027026,31.1183853950964,54.945331154065
BA1-PZE-01 (2),2021-02-24 22:30:00,1.148625044959,2299.359,5.04962504495915,2871.409,49.5185420484887,31.1163706127235,54.948625044959
BA1-PZE-01 (2),2021-02-24 22:59:59.999997,1.146905736337,2299.036,5.04790573633742,2871.434,49.5016818548072,31.1196909960867,54.946905736337
BA1-PZE-01 (2),2021-02-24 23:30:00.000003,1.142794454442,2299.879,5.04379445444207,2871.498,49.4613650622539,31.1110262176816,54.942794454442
BA1-PZE-01 (2),2021-02-25 00:00:00,1.148717489519,2299.891,5.04971748951943,2871.409,49.5194485949758,31.1109029017043,54.948717489519
BA1-PZE-01 (2),2021-02-25 00:29:59.999997,1.150316179391,2299.52,5.05131617939133,2871.384,49.5351259553622,31.1147157589645,54.950316179391
BA1-PZE-01 (2),2021-02-25 01:00:00.000003,1.150977961869,2299.5,5.05197796186926,2871.374,49.5416156458179,31.1149213236952,54.950977961869
BA1-PZE-01 (2),2021-02-25 01:30:00,1.145680160895,2299.64,5.04668016089542,2871.454,49.4896633963037,31.1134824132599,54.945680160895
BA1-PZE-01 (2),2021-02-25 01:59:59.999997,1.148258347525,2299.163,5.04925834752524,2871.414,49.5149460741074,31.1183853950964,54.948258347525
BA1-PZE-01 (2),2021-02-25 02:30:00.000003,1.1466801566,2299.652,5.04768015659995,2871.439,49.4994697341808,31.1133590827134,54.9466801566
BA1-PZE-01 (2),2021-02-25 03:00:00,1.149645879471,2299.491,5.05064587947076,2871.394,49.5285527396274,31.1150138284872,54.949645879471
BA1-PZE-01 (2),2021-02-25 03:29:59.999997,1.154004784521,2299.691,5.05500478452124,2871.329,49.5712978189357,31.1129582634896,54.954004784521
BA1-PZE-01 (2),2021-02-25 04:00:00.000003,1.149361208291,2299.767,5.05036120829088,2871.399,49.5257611458624,31.1121772020749,54.949361208291
BA1-PZE-01 (2),2021-02-25 04:30:00,1.142740589008,2299.569,5.04374058900753,2871.498,49.4608368373343,31.1142121339636,54.942740589008
BA1-PZE-01 (2),2021-02-25 04:59:59.999997,1.147447239303,2300.238,5.04844723930274,2871.429,49.5069920386563,31.1073373310385,54.947447239303
BA1-PZE-01 (2),2021-02-25 05:30:00.000003,1.148322476703,2299.532,5.04932247670328,2871.414,49.5155749491956,31.1145924211016,54.948322476703
BA1-PZE-01 (2),2021-02-25 06:00:00,1.143752416357,2299.649,5.04475241635687,2871.483,49.4707592008158,31.1133899152814,54.943752416357
BA1-PZE-01 (2),2021-02-25 06:29:59.999997,1.14893769065,2299.244,5.04993769064961,2871.404,49.5216079709349,31.1175527317712,54.94893769065
BA1-PZE-01 (2),2021-02-25 07:00:00.000003,1.143870557319,2300.329,5.04487055731877,2871.483,49.4719177359825,31.1064023690398,54.943870557319
BA1-PZE-01 (2),2021-02-25 07:30:00,1.150104998638,2300.219,5.05110499863778,2871.389,49.5330550366445,31.1075325481905,54.950104998638
BA1-PZE-01 (2),2021-02-25 07:59:59.999997,1.146906605429,2299.041,5.04790660542928,2871.434,49.5016903774519,31.1196395929225,54.946906605429
BA1-PZE-01 (2),2021-02-25 08:30:00.000003,1.148046315992,2299.857,5.04904631599169,2871.419,49.5128668123173,31.1112522988729,54.948046315992
BA1-PZE-01 (2),2021-02-25 09:00:00,1.149868837977,2298.86,5.05086883797737,2871.389,49.5307391554674,31.1215004684383,54.949868837977
BA1-PZE-01 (2),2021-02-25 09:29:59.999997,1.151071442383,2300.038,5.05207144238297,2871.374,49.542532351258,31.1093923403407,54.951071442383
BA1-PZE-01 (2),2021-02-25 10:00:00.000003,1.147722195602,2299.906,5.048722195602,2871.424,49.5096883646096,31.1107487577614,54.947722195602
BA1-PZE-01 (2),2021-02-25 10:30:00,1.146299036382,2299.373,5.04729903638239,2871.444,49.495732324502,31.1162267071677,54.946299036382
BA1-PZE-01 (2),2021-02-25 10:59:59.999997,1.147964297348,2299.385,5.0489642973476,2871.419,49.5120625063259,31.1161033603412,54.947964297348
BA1-PZE-01 (2),2021-02-25 11:30:00.000003,1.143760061974,2299.693,5.0447600619736,2871.483,49.4708341766394,31.112937708866,54.943760061974
BA1-PZE-01 (2),2021-02-25 12:00:00,1.14311823579,2299.828,5.04411823578973,2871.493,49.4645401851857,31.1115503187449,54.94311823579
BA1-PZE-01 (2),2021-02-25 12:29:59.999997,1.147017831446,2299.681,5.04801783144601,2871.434,49.5027811020382,31.1130610369129,54.947017831446
BA1-PZE-01 (2),2021-02-25 13:00:00.000003,1.147677193068,2299.647,5.04867719306814,2871.424,49.509247052662,31.1134104703522,54.947677193068
BA1-PZE-01 (2),2021-02-25 13:30:00,1.148320043831,2299.518,5.04932004383142,2871.414,49.5155510915299,31.1147363153461,54.948320043831
BA1-PZE-01 (2),2021-02-25 13:59:59.999997,1.147239240528,2299.041,5.04823924052847,2871.429,49.5049523236359,31.1196395929225,54.947239240528
BA1-PZE-01 (2),2021-02-25 14:30:00.000003,1.145999383963,2299.18,5.04699938396254,2871.448,49.4927938190049,31.1182106358311,54.945999383963
BA1-PZE-01 (2),2021-02-25 15:00:00,1.147435773904,2300.172,5.04843577390409,2871.429,49.5068796046003,31.1080154616528,54.947435773904
BA1-PZE-01 (2),2021-02-25 15:29:59.999997,1.146262191052,2299.161,5.04726219105231,2871.444,49.4953710051939,31.1184059551065,54.946262191052
BA1-PZE-01 (2),2021-02-25 16:00:00.000003,1.147275740445,2299.251,5.04827574044465,2871.429,49.5053102556842,31.1174807747776,54.947275740445
BA1-PZE-01 (2),2021-02-25 16:30:00,1.146658956551,2299.53,5.0476589565513,2871.439,49.4992618384481,31.1146129773612,54.946658956551
BA1-PZE-01 (2),2021-02-25 16:59:59.999997,1.15008502062,2300.104,5.05108502061979,2871.389,49.5328591246081,31.108714164815,54.95008502062
BA1-PZE-01 (2),2021-02-25 17:30:00.000003,1.147332742256,2299.579,5.04833274225612,2871.429,49.5058692371083,31.1141093548501,54.947332742256
BA1-PZE-01 (2),2021-02-25 18:00:00,1.14435026969,2299.261,5.0453502696899,2871.473,49.4766219777836,31.1173779795046,54.94435026969
BA1-PZE-01 (2),2021-02-25 18:29:59.999997,1.147994535261,2299.559,5.04899453526128,2871.419,49.512359030798,31.1143149135852,54.947994535261
BA1-PZE-01 (2),2021-02-25 19:00:00.000003,1.149009463012,2299.657,5.0500094630124,2871.404,49.522311797998,31.1133076952016,54.949009463012
BA1-PZE-01 (2),2021-02-25 19:59:59.999997,1.151113830557,2300.282,5.05211383055699,2871.374,49.5429480258002,31.1068852562505,54.951113830557
BA1-PZE-01 (2),2021-02-25 20:30:00.000003,1.151009935697,2299.684,5.05200993569722,2871.374,49.5419291933252,31.1130302048326,54.951009935697
BA1-PZE-01 (2),2021-02-25 21:00:00,1.147998358261,2299.581,5.0489983582606,2871.419,49.5123965205816,31.1140887990884,54.947998358261
BA1-PZE-01 (2),2021-02-25 21:29:59.999997,1.152641965713,2299.505,5.05364196571257,2871.349,49.5579334998273,31.114869932322,54.952641965713
BA1-PZE-01 (2),2021-02-25 22:00:00.000003,1.148949161309,2299.31,5.04994916130882,2871.404,49.5217204565783,31.116874290013,54.948949161309
BA1-PZE-01 (2),2021-02-25 22:30:00,1.15004002249,2299.845,5.0510400224901,2871.389,49.5324178558487,31.1113756169225,54.95004002249
BA1-PZE-01 (2),2021-02-25 22:59:59.999997,1.154696788189,2299.845,5.05569678818916,2871.319,49.5780838698647,31.1113756169225,54.954696788189
BA1-PZE-01 (2),2021-02-25 23:30:00.000003,1.145651314443,2299.474,5.0466513144428,2871.454,49.4893805170277,31.1151885608837,54.945651314443
BA1-PZE-01 (2),2021-02-26 00:00:00,1.149008072888,2299.649,5.05000807288791,2871.404,49.5222981659089,31.1133899152814,54.949008072888
BA1-PZE-01 (2),2021-02-26 00:29:59.999997,1.151415884143,2300.106,5.05241588414303,2871.369,49.545910078045,31.1086936143868,54.951415884143
BA1-PZE-01 (2),2021-02-26 01:00:00.000003,1.151414668054,2300.099,5.05241466805432,2871.369,49.5458981526169,31.1087655409743,54.951414668054
BA1-PZE-01 (2),2021-02-26 01:30:00,1.15071171034,2299.882,5.05171171034036,2871.379,49.5390046821495,31.1109953886187,54.95071171034
BA1-PZE-01 (2),2021-02-26 01:59:59.999997,1.149386228232,2299.911,5.05038622823167,2871.399,49.5260065009094,31.1106973767011,54.949386228232
BA1-PZE-01 (2),2021-02-26 02:30:00.000003,1.149020410051,2299.72,5.05002041005086,2871.404,49.522419148817,31.1126602234351,54.949020410051
